facility,unit,geo,year,tot_n_hospital_bed
HBEDT_CUR,HAB_P,EL61,2005,347.55 
HBEDT_CUR,HAB_P,EL62,2005,331.77 
HBEDT_CUR,HAB_P,EL63,2005,313.69 
HBEDT_CUR,HAB_P,EL64,2005,556.64 
HBEDT_CUR,HAB_P,EL65,2005,416.85 
HBEDT_CUR,HAB_P,ES,2005,376.97 
HBEDT_CUR,HAB_P,ES11,2005,314.93 
HBEDT_CUR,HAB_P,ES12,2005,299.89 
HBEDT_CUR,HAB_P,ES13,2005,368.47 
HBEDT_CUR,HAB_P,ES21,2005,356.01 
HBEDT_CUR,HAB_P,ES22,2005,288.08 
HBEDT_CUR,HAB_P,ES23,2005,396.80 
HBEDT_CUR,HAB_P,ES24,2005,321.22 
HBEDT_CUR,HAB_P,ES30,2005,374.73 
HBEDT_CUR,HAB_P,ES41,2005,324.56 
HBEDT_CUR,HAB_P,ES42,2005,458.24 
HBEDT_CUR,HAB_P,ES43,2005,370.34 
HBEDT_CUR,HAB_P,ES51,2005,384.47 
HBEDT_CUR,HAB_P,ES52,2005,436.40 
HBEDT_CUR,HAB_P,ES53,2005,345.84 
HBEDT_CUR,HAB_P,ES61,2005,423.56 
HBEDT_CUR,HAB_P,ES62,2005,406.44 
HBEDT_CUR,HAB_P,ES63,2005,391.31 
HBEDT_CUR,HAB_P,ES64,2005,338.52 
HBEDT_CUR,HAB_P,ES70,2005,344.86 
HBEDT_CUR,HAB_P,EU27_2020,2005,221.58 
HBEDT_CUR,HAB_P,EU28,2005,231.62 
HBEDT_CUR,HAB_P,FI,2005,268.59 
HBEDT_CUR,HAB_P,FI19,2005,250.91 
HBEDT_CUR,HAB_P,FI1B,2005,339.30 
HBEDT_CUR,HAB_P,FI1C,2005,265.40 
HBEDT_CUR,HAB_P,FI1D,2005,233.29 
HBEDT_CUR,HAB_P,FI20,2005,302.82 
HBEDT_CUR,HAB_P,FR,2005,216.69 
HBEDT_CUR,HAB_P,FR10,2005,230.95 
HBEDT_CUR,HAB_P,FR21,2005,202.74 
HBEDT_CUR,HAB_P,FR22,2005,224.13 
HBEDT_CUR,HAB_P,FR23,2005,252.74 
HBEDT_CUR,HAB_P,FR24,2005,230.52 
HBEDT_CUR,HAB_P,FR25,2005,201.86 
HBEDT_CUR,HAB_P,FR26,2005,191.54 
HBEDT_CUR,HAB_P,FR30,2005,224.12 
HBEDT_CUR,HAB_P,FR41,2005,184.34 
HBEDT_CUR,HAB_P,FR42,2005,204.69 
HBEDT_CUR,HAB_P,FR43,2005,202.61 
HBEDT_CUR,HAB_P,FR51,2005,250.60 
HBEDT_CUR,HAB_P,FR52,2005,200.51 
HBEDT_CUR,HAB_P,FR53,2005,241.46 
HBEDT_CUR,HAB_P,FR61,2005,195.76 
HBEDT_CUR,HAB_P,FR62,2005,211.02 
HBEDT_CUR,HAB_P,FR63,2005,175.16 
HBEDT_CUR,HAB_P,FR71,2005,222.49 
HBEDT_CUR,HAB_P,FR72,2005,184.69 
HBEDT_CUR,HAB_P,FR81,2005,213.43 
HBEDT_CUR,HAB_P,FR82,2005,202.50 
HBEDT_CUR,HAB_P,FR83,2005,198.10 
HBEDT_CUR,HAB_P,FR91,2005,232.24 
HBEDT_CUR,HAB_P,FR92,2005,214.40 
HBEDT_CUR,HAB_P,FR93,2005,293.17 
HBEDT_CUR,HAB_P,FR94,2005,337.57 
HBEDT_CUR,HAB_P,FRA1,2005,
HBEDT_CUR,HAB_P,FRA2,2005,214.40 
HBEDT_CUR,HAB_P,FRA3,2005,293.17 
HBEDT_CUR,HAB_P,FRA4,2005,337.57 
HBEDT_CUR,HAB_P,FX,2005,215.43 
HBEDT_CUR,HAB_P,HR,2005,287.10 
HBEDT_CUR,HAB_P,HR03,2005,
HBEDT_CUR,HAB_P,HR04,2005,
HBEDT_CUR,HAB_P,HU,2005,167.74 
HBEDT_CUR,HAB_P,HU10,2005,146.59 
HBEDT_CUR,HAB_P,HU21,2005,210.13 
HBEDT_CUR,HAB_P,HU22,2005,188.16 
HBEDT_CUR,HAB_P,HU23,2005,169.23 
HBEDT_CUR,HAB_P,HU31,2005,174.71 
HBEDT_CUR,HAB_P,HU32,2005,167.32 
HBEDT_CUR,HAB_P,HU33,2005,170.70 
HBEDT_CUR,HAB_P,IE,2005,361.76 
HBEDT_CUR,HAB_P,IE01,2005,355.46 
HBEDT_CUR,HAB_P,IE02,2005,364.12 
HBEDT_CUR,HAB_P,IS,2005,
HBEDT_CUR,HAB_P,IS00,2005,
HBEDT_CUR,HAB_P,IT,2005,287.45 
HBEDT_CUR,HAB_P,ITC1,2005,309.75 
HBEDT_CUR,HAB_P,ITC2,2005,296.75 
HBEDT_CUR,HAB_P,ITC3,2005,240.37 
HBEDT_CUR,HAB_P,ITC4,2005,284.92 
HBEDT_CUR,HAB_P,ITF1,2005,259.55 
HBEDT_CUR,HAB_P,ITF2,2005,221.30 
HBEDT_CUR,HAB_P,ITF3,2005,338.11 
HBEDT_CUR,HAB_P,ITF4,2005,298.58 
HBEDT_CUR,HAB_P,ITF5,2005,332.43 
HBEDT_CUR,HAB_P,ITF6,2005,291.80 
HBEDT_CUR,HAB_P,ITG1,2005,307.10 
HBEDT_CUR,HAB_P,ITG2,2005,236.21 
HBEDT_CUR,HAB_P,ITH1,2005,255.61 
HBEDT_CUR,HAB_P,ITH2,2005,291.55 
HBEDT_CUR,HAB_P,ITH3,2005,304.48 
HBEDT_CUR,HAB_P,ITH4,2005,286.01 
HBEDT_CUR,HAB_P,ITH5,2005,277.75 
HBEDT_CUR,HAB_P,ITI1,2005,284.91 
HBEDT_CUR,HAB_P,ITI2,2005,335.04 
HBEDT_CUR,HAB_P,ITI3,2005,281.27 
HBEDT_CUR,HAB_P,ITI4,2005,245.79 
HBEDT_CUR,HAB_P,LI,2005,620.58 
HBEDT_CUR,HAB_P,LI00,2005,620.58 
HBEDT_CUR,HAB_P,LT,2005,154.16 d
HBEDT_CUR,HAB_P,LT00,2005,154.16 d
HBEDT_CUR,HAB_P,LU,2005,220.25 
HBEDT_CUR,HAB_P,LU00,2005,220.25 
HBEDT_CUR,HAB_P,LV,2005,185.48 
HBEDT_CUR,HAB_P,LV00,2005,185.48 
HBEDT_CUR,HAB_P,MK,2005,
HBEDT_CUR,HAB_P,MK00,2005,
HBEDT_CUR,HAB_P,MT,2005,357.69 
HBEDT_CUR,HAB_P,MT00,2005,357.69 
HBEDT_CUR,HAB_P,NL,2005,349.36 
HBEDT_CUR,HAB_P,NL11,2005,
HBEDT_CUR,HAB_P,NL12,2005,
HBEDT_CUR,HAB_P,NL13,2005,
HBEDT_CUR,HAB_P,NL21,2005,
HBEDT_CUR,HAB_P,NL22,2005,
HBEDT_CUR,HAB_P,NL23,2005,
HBEDT_CUR,HAB_P,NL31,2005,
HBEDT_CUR,HAB_P,NL32,2005,
HBEDT_CUR,HAB_P,NL33,2005,
HBEDT_CUR,HAB_P,NL34,2005,
HBEDT_CUR,HAB_P,NL41,2005,
HBEDT_CUR,HAB_P,NL42,2005,
HBEDT_CUR,HAB_P,NO,2005,330.35 
HBEDT_CUR,HAB_P,NO01,2005,
HBEDT_CUR,HAB_P,NO02,2005,
HBEDT_CUR,HAB_P,NO03,2005,
HBEDT_CUR,HAB_P,NO04,2005,
HBEDT_CUR,HAB_P,NO05,2005,
HBEDT_CUR,HAB_P,NO06,2005,
HBEDT_CUR,HAB_P,NO07,2005,
HBEDT_CUR,HAB_P,PL,2005,213.28 
HBEDT_CUR,HAB_P,PL11,2005,199.52 
HBEDT_CUR,HAB_P,PL12,2005,212.14 
HBEDT_CUR,HAB_P,PL21,2005,239.08 
HBEDT_CUR,HAB_P,PL22,2005,179.28 
HBEDT_CUR,HAB_P,PL31,2005,209.62 
HBEDT_CUR,HAB_P,PL32,2005,244.62 
HBEDT_CUR,HAB_P,PL33,2005,220.80 
HBEDT_CUR,HAB_P,PL34,2005,203.33 
HBEDT_CUR,HAB_P,PL41,2005,220.94 
HBEDT_CUR,HAB_P,PL42,2005,215.84 
HBEDT_CUR,HAB_P,PL43,2005,241.14 
HBEDT_CUR,HAB_P,PL51,2005,196.88 
HBEDT_CUR,HAB_P,PL52,2005,233.89 
HBEDT_CUR,HAB_P,PL61,2005,222.97 
HBEDT_CUR,HAB_P,PL62,2005,214.48 
HBEDT_CUR,HAB_P,PL63,2005,250.29 
HBEDT_CUR,HAB_P,PT,2005,286.80 
HBEDT_CUR,HAB_P,PT11,2005,338.91 
HBEDT_CUR,HAB_P,PT15,2005,513.46 
HBEDT_CUR,HAB_P,PT16,2005,276.98 
HBEDT_CUR,HAB_P,PT17,2005,239.34 
HBEDT_CUR,HAB_P,PT18,2005,445.73 
HBEDT_CUR,HAB_P,PT20,2005,163.86 
HBEDT_CUR,HAB_P,PT30,2005,153.90 
HBEDT_CUR,HAB_P,RO,2005,219.41 
HBEDT_CUR,HAB_P,RO11,2005,204.83 
HBEDT_CUR,HAB_P,RO12,2005,191.43 
HBEDT_CUR,HAB_P,RO21,2005,256.29 
HBEDT_CUR,HAB_P,RO22,2005,263.25 
HBEDT_CUR,HAB_P,RO31,2005,300.06 
HBEDT_CUR,HAB_P,RO32,2005,132.98 
HBEDT_CUR,HAB_P,RO41,2005,249.42 
HBEDT_CUR,HAB_P,RO42,2005,200.62 
HBEDT_CUR,HAB_P,RS,2005,
HBEDT_CUR,HAB_P,SE,2005,375.28 
HBEDT_CUR,HAB_P,SE11,2005,473.79 
HBEDT_CUR,HAB_P,SE12,2005,349.30 
HBEDT_CUR,HAB_P,SE21,2005,359.34 
HBEDT_CUR,HAB_P,SE22,2005,331.25 
HBEDT_CUR,HAB_P,SE23,2005,366.84 
HBEDT_CUR,HAB_P,SE31,2005,412.60 
HBEDT_CUR,HAB_P,SE32,2005,333.51 
HBEDT_CUR,HAB_P,SE33,2005,338.94 
HBEDT_CUR,HAB_P,SI,2005,216.83 d
HBEDT_CUR,HAB_P,SI01,2005,275.68 
HBEDT_CUR,HAB_P,SI02,2005,173.51 
HBEDT_CUR,HAB_P,SI03,2005,: d
HBEDT_CUR,HAB_P,SI04,2005,: d
HBEDT_CUR,HAB_P,SK,2005,198.97 bd
HBEDT_CUR,HAB_P,SK01,2005,141.28 bd
HBEDT_CUR,HAB_P,SK02,2005,254.22 bd
HBEDT_CUR,HAB_P,SK03,2005,211.78 bd
HBEDT_CUR,HAB_P,SK04,2005,172.41 bd
HBEDT_CUR,HAB_P,TR,2005,446.02 
HBEDT_CUR,HAB_P,TR10,2005,
HBEDT_CUR,HAB_P,TR21,2005,
HBEDT_CUR,HAB_P,TR22,2005,
HBEDT_CUR,HAB_P,TR31,2005,
HBEDT_CUR,HAB_P,TR32,2005,
HBEDT_CUR,HAB_P,TR33,2005,
HBEDT_CUR,HAB_P,TR41,2005,
HBEDT_CUR,HAB_P,TR42,2005,
HBEDT_CUR,HAB_P,TR51,2005,
HBEDT_CUR,HAB_P,TR52,2005,
HBEDT_CUR,HAB_P,TR61,2005,
HBEDT_CUR,HAB_P,TR62,2005,
HBEDT_CUR,HAB_P,TR63,2005,
HBEDT_CUR,HAB_P,TR71,2005,
HBEDT_CUR,HAB_P,TR72,2005,
HBEDT_CUR,HAB_P,TR81,2005,
HBEDT_CUR,HAB_P,TR82,2005,
HBEDT_CUR,HAB_P,TR83,2005,
HBEDT_CUR,HAB_P,TR90,2005,
HBEDT_CUR,HAB_P,TRA1,2005,
HBEDT_CUR,HAB_P,TRA2,2005,
HBEDT_CUR,HAB_P,TRB1,2005,
HBEDT_CUR,HAB_P,TRB2,2005,
HBEDT_CUR,HAB_P,TRC1,2005,
HBEDT_CUR,HAB_P,TRC2,2005,
HBEDT_CUR,HAB_P,TRC3,2005,
HBEDT_CUR,HAB_P,UK,2005,343.85 
HBEDT_LT,HAB_P,AT,2005,2792.88 
HBEDT_LT,HAB_P,AT11,2005,13929.03 
HBEDT_LT,HAB_P,AT12,2005,9155.38 
HBEDT_LT,HAB_P,AT13,2005,1491.83 
HBEDT_LT,HAB_P,AT21,2005,2086.20 
HBEDT_LT,HAB_P,AT22,2005,1099.83 
HBEDT_LT,HAB_P,AT31,2005,7203.64 
HBEDT_LT,HAB_P,AT32,2005,6628.41 
HBEDT_LT,HAB_P,AT33,2005,57633.63 
HBEDT_LT,HAB_P,AT34,2005,36134.20 
HBEDT_LT,HAB_P,BE,2005,5523.78 
HBEDT_LT,HAB_P,BE10,2005,2114.36 
HBEDT_LT,HAB_P,BE21,2005,5410.53 
HBEDT_LT,HAB_P,BE22,2005,16577.55 
HBEDT_LT,HAB_P,BE23,2005,5745.90 
HBEDT_LT,HAB_P,BE24,2005,19277.03 
HBEDT_LT,HAB_P,BE25,2005,5327.96 
HBEDT_LT,HAB_P,BE31,2005,9128.21 
HBEDT_LT,HAB_P,BE32,2005,4842.77 
HBEDT_LT,HAB_P,BE33,2005,5606.27 
HBEDT_LT,HAB_P,BE34,2005,6125.61 
HBEDT_LT,HAB_P,BE35,2005,28576.16 
HBEDT_LT,HAB_P,BG,2005,4037.41 
HBEDT_LT,HAB_P,BG31,2005,8073.29 
HBEDT_LT,HAB_P,BG32,2005,11081.64 
HBEDT_LT,HAB_P,BG33,2005,33129.17 
HBEDT_LT,HAB_P,BG34,2005,1736.59 
HBEDT_LT,HAB_P,BG41,2005,3256.56 
HBEDT_LT,HAB_P,BG42,2005,4203.84 
HBEDT_LT,HAB_P,CZ,2005,1515.47 
HBEDT_LT,HAB_P,CZ01,2005,
HBEDT_LT,HAB_P,CZ02,2005,
HBEDT_LT,HAB_P,CZ03,2005,
HBEDT_LT,HAB_P,CZ04,2005,
HBEDT_LT,HAB_P,CZ05,2005,
HBEDT_LT,HAB_P,CZ06,2005,
HBEDT_LT,HAB_P,CZ07,2005,
HBEDT_LT,HAB_P,CZ08,2005,
HBEDT_LT,HAB_P,DK,2005,132181.27 
HBEDT_LT,HAB_P,DK01,2005,
HBEDT_LT,HAB_P,DK02,2005,
HBEDT_LT,HAB_P,DK03,2005,
HBEDT_LT,HAB_P,DK04,2005,
HBEDT_LT,HAB_P,DK05,2005,
HBEDT_LT,HAB_P,EE,2005,1094.33 
HBEDT_LT,HAB_P,EE00,2005,1094.33 
HBEDT_LT,HAB_P,EL,2005,
HBEDT_LT,HAB_P,EL30,2005,
HBEDT_LT,HAB_P,EL41,2005,
HBEDT_LT,HAB_P,EL42,2005,
HBEDT_LT,HAB_P,EL43,2005,
HBEDT_LT,HAB_P,EL51,2005,
HBEDT_LT,HAB_P,EL52,2005,
HBEDT_LT,HAB_P,EL53,2005,
HBEDT_LT,HAB_P,EL54,2005,
HBEDT_LT,HAB_P,EL61,2005,
HBEDT_LT,HAB_P,EL62,2005,
HBEDT_LT,HAB_P,EL63,2005,
HBEDT_LT,HAB_P,EL64,2005,
HBEDT_LT,HAB_P,EL65,2005,
HBEDT_LT,HAB_P,ES,2005,1540.61 
HBEDT_LT,HAB_P,ES11,2005,2405.47 
HBEDT_LT,HAB_P,ES12,2005,4724.98 
HBEDT_LT,HAB_P,ES13,2005,975.29 
HBEDT_LT,HAB_P,ES21,2005,1115.98 
HBEDT_LT,HAB_P,ES22,2005,2956.04 
HBEDT_LT,HAB_P,ES23,2005,1668.74 
HBEDT_LT,HAB_P,ES24,2005,1249.33 
HBEDT_LT,HAB_P,ES30,2005,2280.05 
HBEDT_LT,HAB_P,ES41,2005,1158.10 
HBEDT_LT,HAB_P,ES42,2005,3440.53 
HBEDT_LT,HAB_P,ES43,2005,1303.18 
HBEDT_LT,HAB_P,ES51,2005,603.97 
HBEDT_LT,HAB_P,ES52,2005,5787.36 
HBEDT_LT,HAB_P,ES53,2005,2170.93 
HBEDT_LT,HAB_P,ES61,2005,5659.10 
HBEDT_LT,HAB_P,ES62,2005,1567.41 
HBEDT_LT,HAB_P,ES64,2005,13202.10 
HBEDT_LT,HAB_P,ES70,2005,922.51 
HBEDT_LT,HAB_P,FI,2005,313.71 
HBEDT_LT,HAB_P,FI19,2005,307.84 
HBEDT_LT,HAB_P,FI1B,2005,425.59 
HBEDT_LT,HAB_P,FI1C,2005,272.95 
HBEDT_LT,HAB_P,FI1D,2005,274.94 
HBEDT_LT,HAB_P,FI20,2005,299.42 
HBEDT_LT,HAB_P,FR,2005,870.20 
HBEDT_LT,HAB_P,FR10,2005,1375.89 
HBEDT_LT,HAB_P,FR21,2005,697.82 
HBEDT_LT,HAB_P,FR22,2005,684.40 
HBEDT_LT,HAB_P,FR23,2005,1065.29 
HBEDT_LT,HAB_P,FR24,2005,631.19 
HBEDT_LT,HAB_P,FR25,2005,924.15 
HBEDT_LT,HAB_P,FR26,2005,825.31 
HBEDT_LT,HAB_P,FR30,2005,935.30 
HBEDT_LT,HAB_P,FR41,2005,782.73 
HBEDT_LT,HAB_P,FR42,2005,543.05 
HBEDT_LT,HAB_P,FR43,2005,854.94 
HBEDT_LT,HAB_P,FR51,2005,703.18 
HBEDT_LT,HAB_P,FR52,2005,563.90 
HBEDT_LT,HAB_P,FR53,2005,818.35 
HBEDT_LT,HAB_P,FR61,2005,1290.64 
HBEDT_LT,HAB_P,FR62,2005,1010.23 
HBEDT_LT,HAB_P,FR63,2005,414.56 
HBEDT_LT,HAB_P,FR71,2005,684.24 
HBEDT_LT,HAB_P,FR72,2005,510.27 
HBEDT_LT,HAB_P,FR81,2005,886.20 
HBEDT_LT,HAB_P,FR82,2005,1321.54 
HBEDT_LT,HAB_P,FR83,2005,965.58 
HBEDT_LT,HAB_P,FR91,2005,1276.32 
HBEDT_LT,HAB_P,FR92,2005,2334.45 
HBEDT_LT,HAB_P,FR93,2005,1777.02 
HBEDT_LT,HAB_P,FR94,2005,9840.94 
HBEDT_LT,HAB_P,FRA1,2005,
HBEDT_LT,HAB_P,FRA2,2005,2334.45 
HBEDT_LT,HAB_P,FRA3,2005,1777.02 
HBEDT_LT,HAB_P,FRA4,2005,9840.94 
HBEDT_LT,HAB_P,FX,2005,853.43 
HBEDT_LT,HAB_P,HR,2005,3355.39 
HBEDT_LT,HAB_P,HR03,2005,
HBEDT_LT,HAB_P,HR04,2005,
HBEDT_LT,HAB_P,HU,2005,770.00 
HBEDT_LT,HAB_P,HU10,2005,570.81 
HBEDT_LT,HAB_P,HU21,2005,633.64 
HBEDT_LT,HAB_P,HU22,2005,745.89 
HBEDT_LT,HAB_P,HU23,2005,972.14 
HBEDT_LT,HAB_P,HU31,2005,808.10 
HBEDT_LT,HAB_P,HU32,2005,1179.96 
HBEDT_LT,HAB_P,HU33,2005,1178.98 
HBEDT_LT,HAB_P,IE,2005,596.66 
HBEDT_LT,HAB_P,IE01,2005,590.67 
HBEDT_LT,HAB_P,IE02,2005,598.88 
HBEDT_LT,HAB_P,IS,2005,
HBEDT_LT,HAB_P,IS00,2005,
HBEDT_LT,HAB_P,IT,2005,5769.83 
HBEDT_LT,HAB_P,ITC1,2005,3767.24 
HBEDT_LT,HAB_P,ITC2,2005,
HBEDT_LT,HAB_P,ITC3,2005,
HBEDT_LT,HAB_P,ITC4,2005,20280.88 
HBEDT_LT,HAB_P,ITF1,2005,18313.39 
HBEDT_LT,HAB_P,ITF2,2005,16783.68 
HBEDT_LT,HAB_P,ITF3,2005,12322.31 
HBEDT_LT,HAB_P,ITF4,2005,5688.67 
HBEDT_LT,HAB_P,ITF5,2005,19702.17 
HBEDT_LT,HAB_P,ITF6,2005,4275.74 
HBEDT_LT,HAB_P,ITG1,2005,19639.88 
HBEDT_LT,HAB_P,ITG2,2005,10606.22 
HBEDT_LT,HAB_P,ITH1,2005,3312.23 
HBEDT_LT,HAB_P,ITH2,2005,2093.76 
HBEDT_LT,HAB_P,ITH3,2005,4354.72 
HBEDT_LT,HAB_P,ITH4,2005,
HBEDT_LT,HAB_P,ITH5,2005,1798.92 
HBEDT_LT,HAB_P,ITI1,2005,10182.62 
HBEDT_LT,HAB_P,ITI2,2005,77333.14 
HBEDT_LT,HAB_P,ITI3,2005,3161.15 
HBEDT_LT,HAB_P,ITI4,2005,3077.61 
HBEDT_LT,HAB_P,LI,2005,914.54 
HBEDT_LT,HAB_P,LI00,2005,914.54 
HBEDT_LT,HAB_P,LT,2005,2559.73 d
HBEDT_LT,HAB_P,LT00,2005,2559.73 d
HBEDT_LT,HAB_P,LV,2005,1716.87 
HBEDT_LT,HAB_P,LV00,2005,1716.87 
HBEDT_LT,HAB_P,MK,2005,
HBEDT_LT,HAB_P,MK00,2005,
HBEDT_LT,HAB_P,MT,2005,365.13 
HBEDT_LT,HAB_P,MT00,2005,365.13 
HBEDT_LT,HAB_P,NL,2005,
HBEDT_LT,HAB_P,PL,2005,2562.82 
HBEDT_LT,HAB_P,PL11,2005,8277.51 
HBEDT_LT,HAB_P,PL12,2005,16618.91 
HBEDT_LT,HAB_P,PL21,2005,1589.48 
HBEDT_LT,HAB_P,PL22,2005,7299.02 
HBEDT_LT,HAB_P,PL31,2005,2945.19 
HBEDT_LT,HAB_P,PL32,2005,2187.82 
HBEDT_LT,HAB_P,PL33,2005,1539.29 
HBEDT_LT,HAB_P,PL34,2005,5802.21 
HBEDT_LT,HAB_P,PL41,2005,5174.88 
HBEDT_LT,HAB_P,PL42,2005,939.83 
HBEDT_LT,HAB_P,PL43,2005,
HBEDT_LT,HAB_P,PL51,2005,696.71 
HBEDT_LT,HAB_P,PL52,2005,33853.84 
HBEDT_LT,HAB_P,PL61,2005,1035.16 
HBEDT_LT,HAB_P,PL62,2005,8071.51 
HBEDT_LT,HAB_P,PL63,2005,99842.82 
HBEDT_LT,HAB_P,RO,2005,933.08 
HBEDT_LT,HAB_P,RO11,2005,827.81 
HBEDT_LT,HAB_P,RO12,2005,1106.99 
HBEDT_LT,HAB_P,RO21,2005,1058.44 
HBEDT_LT,HAB_P,RO22,2005,1317.35 
HBEDT_LT,HAB_P,RO31,2005,1030.26 
HBEDT_LT,HAB_P,RO32,2005,582.45 
HBEDT_LT,HAB_P,RO41,2005,1075.93 
HBEDT_LT,HAB_P,RO42,2005,708.78 
HBEDT_LT,HAB_P,RS,2005,
HBEDT_LT,HAB_P,RS11,2005,
HBEDT_LT,HAB_P,RS12,2005,
HBEDT_LT,HAB_P,RS21,2005,
HBEDT_LT,HAB_P,RS22,2005,
HBEDT_LT,HAB_P,SE,2005,3920.79 
HBEDT_LT,HAB_P,SE11,2005,1896.60 
HBEDT_LT,HAB_P,SE12,2005,5157.53 
HBEDT_LT,HAB_P,SE21,2005,3901.93 
HBEDT_LT,HAB_P,SE22,2005,21928.45 
HBEDT_LT,HAB_P,SE23,2005,4972.54 
HBEDT_LT,HAB_P,SE31,2005,5396.16 
HBEDT_LT,HAB_P,SE32,2005,5624.11 
HBEDT_LT,HAB_P,SE33,2005,3014.36 
HBEDT_LT,HAB_P,SI,2005,21510.47 d
HBEDT_LT,HAB_P,SI01,2005,39942.85 
HBEDT_LT,HAB_P,SI02,2005,13969.95 
HBEDT_LT,HAB_P,SI03,2005,: d
HBEDT_LT,HAB_P,SI04,2005,: d
HBEDT_LT,HAB_P,SK,2005,1327.60 b
HBEDT_LT,HAB_P,SK01,2005,1263.39 b
HBEDT_LT,HAB_P,SK02,2005,1341.18 b
HBEDT_LT,HAB_P,SK03,2005,1480.81 b
HBEDT_LT,HAB_P,SK04,2005,1227.43 b
HBEDT_OTH,HAB_P,BE,2005,2888.26 
HBEDT_OTH,HAB_P,BE10,2005,2132.16 
HBEDT_OTH,HAB_P,BE21,2005,3305.85 
HBEDT_OTH,HAB_P,BE22,2005,3124.23 
HBEDT_OTH,HAB_P,BE23,2005,7867.96 
HBEDT_OTH,HAB_P,BE24,2005,2360.45 
HBEDT_OTH,HAB_P,BE25,2005,2275.82 
HBEDT_OTH,HAB_P,BE31,2005,1921.73 
HBEDT_OTH,HAB_P,BE32,2005,2794.31 
HBEDT_OTH,HAB_P,BE33,2005,2481.25 
HBEDT_OTH,HAB_P,BE34,2005,2957.19 
HBEDT_OTH,HAB_P,BE35,2005,4156.53 
HBEDT_OTH,HAB_P,BG,2005,7978.10 
HBEDT_OTH,HAB_P,BG31,2005,14531.92 
HBEDT_OTH,HAB_P,BG32,2005,6044.53 
HBEDT_OTH,HAB_P,BG33,2005,8795.35 
HBEDT_OTH,HAB_P,BG34,2005,5913.56 
HBEDT_OTH,HAB_P,BG41,2005,8425.70 
HBEDT_OTH,HAB_P,BG42,2005,8294.68 
HBEDT_OTH,HAB_P,CZ,2005,2218.86 
HBEDT_OTH,HAB_P,CZ01,2005,
HBEDT_OTH,HAB_P,CZ02,2005,
HBEDT_OTH,HAB_P,CZ03,2005,
HBEDT_OTH,HAB_P,CZ04,2005,
HBEDT_OTH,HAB_P,CZ05,2005,
HBEDT_OTH,HAB_P,CZ06,2005,
HBEDT_OTH,HAB_P,CZ07,2005,
HBEDT_OTH,HAB_P,CZ08,2005,
HBEDT_OTH,HAB_P,EE,2005,5839.55 
HBEDT_OTH,HAB_P,EE00,2005,5839.55 
HBEDT_OTH,HAB_P,EL,2005,
HBEDT_OTH,HAB_P,EL30,2005,
HBEDT_OTH,HAB_P,FI,2005,81970.24 
HBEDT_OTH,HAB_P,FI19,2005,102487.08 
HBEDT_OTH,HAB_P,FI1B,2005,41306.90 
HBEDT_OTH,HAB_P,FI1C,2005,71358.91 
HBEDT_OTH,HAB_P,FI1D,2005,
HBEDT_OTH,HAB_P,FI20,2005,
HBEDT_OTH,HAB_P,FR91,2005,
HBEDT_OTH,HAB_P,FR92,2005,
HBEDT_OTH,HAB_P,FR93,2005,
HBEDT_OTH,HAB_P,FR94,2005,
HBEDT_OTH,HAB_P,HR,2005,1158.74 
HBEDT_OTH,HAB_P,HR03,2005,
HBEDT_OTH,HAB_P,HR04,2005,
HBEDT_OTH,HAB_P,HU,2005,
HBEDT_OTH,HAB_P,HU10,2005,
HBEDT_OTH,HAB_P,HU21,2005,
HBEDT_OTH,HAB_P,HU22,2005,
HBEDT_OTH,HAB_P,HU23,2005,
HBEDT_OTH,HAB_P,HU31,2005,
HBEDT_OTH,HAB_P,HU32,2005,
HBEDT_OTH,HAB_P,HU33,2005,
HBEDT_OTH,HAB_P,IE,2005,15697.79 
HBEDT_OTH,HAB_P,IE01,2005,
HBEDT_OTH,HAB_P,IE02,2005,11500.71 
HBEDT_OTH,HAB_P,LU,2005,1029.11 
HBEDT_OTH,HAB_P,LU00,2005,1029.11 
HBEDT_OTH,HAB_P,LV,2005,627.64 
HBEDT_OTH,HAB_P,LV00,2005,627.64 
HBEDT_OTH,HAB_P,MK,2005,
HBEDT_OTH,HAB_P,MK00,2005,
HBEDT_OTH,HAB_P,MT,2005,4695.74 
HBEDT_OTH,HAB_P,MT00,2005,4695.74 
HBEDT_OTH,HAB_P,NL,2005,5389.65 
HBEDT_OTH,HAB_P,NL11,2005,
HBEDT_OTH,HAB_P,NL12,2005,
HBEDT_OTH,HAB_P,NL13,2005,
HBEDT_OTH,HAB_P,NL21,2005,
HBEDT_OTH,HAB_P,NL22,2005,
HBEDT_OTH,HAB_P,NL23,2005,
HBEDT_OTH,HAB_P,NL31,2005,
HBEDT_OTH,HAB_P,NL32,2005,
HBEDT_OTH,HAB_P,NL33,2005,
HBEDT_OTH,HAB_P,NL34,2005,
HBEDT_OTH,HAB_P,NL41,2005,
HBEDT_OTH,HAB_P,NL42,2005,
HBEDT_OTH,HAB_P,NO,2005,1713.60 
HBEDT_OTH,HAB_P,NO01,2005,
HBEDT_OTH,HAB_P,NO02,2005,
HBEDT_OTH,HAB_P,NO03,2005,
HBEDT_OTH,HAB_P,NO04,2005,
HBEDT_OTH,HAB_P,NO05,2005,
HBEDT_OTH,HAB_P,NO06,2005,
HBEDT_OTH,HAB_P,NO07,2005,
HBEDT_OTH,HAB_P,PL,2005,1302.49 
HBEDT_OTH,HAB_P,PL11,2005,
